Casing Pressure (psi),Tubing Pressure (psi),Pump Fillage (%),Percent Run (%),Peak Load (lbs),Minimum Load (lbs),Fluid Load (lbs),time (hours)
6022.259772544416,5287.6620385684155,18.458592337664253,100.0,7115.540086307911,9409.356245830131,6666.811803147964,0
5737.917621109672,4846.295253041979,27.383842713107455,100.0,13656.932206951959,4876.3789042441895,6271.940439426084,1
5970.874760340079,4793.295103372911,15.517818392209476,100.0,17902.704188002426,5015.267493997483,5758.793546449012,2
5586.000634071803,4732.632600439372,28.257280892008218,100.0,15793.202884168164,5614.802716129502,5204.908690343561,3
5217.036923378045,4415.341825340103,61.82975781858934,100.0,3466.3457227884574,10019.09860008244,4778.443631441303,4
4616.689630743005,4469.974018187422,61.649844792552315,100.0,17918.95282951923,4748.002222426251,4295.436770445536,5
5395.636614207767,3961.17946527768,35.85971042933008,100.0,408.7291161866724,12162.500238159286,3863.0048037397733,6
4912.618925874297,3638.442554394372,65.69692564757526,100.0,6672.05449583064,8556.703955536132,3446.537451967902,7
4647.803570610101,3316.3901782730127,60.55850502380949,100.0,10912.043156153803,7940.744774685441,3088.403384298367,8
4583.58502234186,3082.9811885756885,66.50311737488545,100.0,5806.440331216454,9702.681112117492,2916.451089980886,9
3898.87341954805,2828.4669795016616,52.229887679991734,100.0,15569.751959792233,5408.230036038789,2583.222420605701,10
3162.740092901669,2675.8554057026045,53.0358617217699,100.0,18422.288387834567,4272.609582715793,2402.6717096588936,11
3441.5147977131346,2730.761437353829,88.10150896285576,100.0,3188.8347701280927,8774.096325189603,2265.439279074327,12
3177.7156466944057,2622.841408368642,86.3356121822883,100.0,3903.0828597116615,9426.952943138764,2104.682080931957,13
3173.573288266857,2685.743594849289,78.22238435911052,100.0,8275.071819309029,9147.756094274695,1891.236590985608,14
3961.4433619918027,2613.2327428051444,78.06750642272281,100.0,16087.304444053896,3454.57441438843,1830.5095521095336,15
4036.188059299479,2677.86560649592,71.83681220140215,100.0,9872.958384744188,6791.502609976621,1910.6302505171934,16
3532.9196349876047,2579.852081009522,60.1081172580751,100.0,12223.738654405617,5586.923458355288,1798.1045562424943,17
4474.319016108662,2778.8801742714622,45.6434703221754,100.0,6890.643907241227,8657.636601969993,1740.407067180813,18
3909.187407568532,2555.7015399187617,83.10659506040169,100.0,3334.6364852042498,10584.885145654365,1943.7780123642806,19
3087.2394079948367,2640.0874932078927,51.856634479488676,100.0,6095.426751777167,9803.938424402842,1984.4653688291255,20
