Casing Pressure (psi),Tubing Pressure (psi),Pump Fillage (%),Percent Run (%),Peak Load (lbs),Minimum Load (lbs),Fluid Load (lbs),time (hours)
5622.029258346884,5556.178901558464,51.512163877935414,100.0,295.25932114311314,12131.626670050093,6685.392418385324,0
6829.098077177117,5413.926669133328,5.218489173924365,100.0,10960.924401266298,5684.015514320674,6166.920738312444,1
5586.642203502621,4718.227658410986,38.17519831998919,100.0,15200.339856691442,4169.819223001537,5834.514136988002,2
5385.005512695319,4720.427553685999,58.71350915851663,100.0,7509.300069602287,8783.833605366308,5251.261791877692,3
5005.9272956348095,3993.686079465631,44.61738033446093,100.0,4986.336155678102,9676.534661429101,4953.04496955315,4
4645.93895330282,3768.7756694855516,60.40384860722698,100.0,5921.249734219628,8738.691939040213,4661.438931343406,5
4056.5044342125943,3435.5106680965064,83.30098617254514,100.0,1961.5496064857862,11489.502657244586,4418.537890548079,6
4243.559074494975,3113.8174885104986,50.30110197441567,100.0,7413.979428533804,8765.461087596861,3999.5216551472813,7
3661.1817902380435,2961.5680212057464,48.830431528303905,100.0,17837.986046062353,4948.7616109343635,3534.779495142896,8
2877.278014403221,2417.0365922384935,86.86652330196966,100.0,7427.829635605407,8696.34950327711,3101.141732672876,9
3520.762191047444,2529.2973275868962,45.996165792545426,100.0,6501.546368890081,9373.272631730346,2735.913955463834,10
2814.9447615834197,2502.147981019558,85.28660536960345,100.0,4392.312281005026,10498.306746063392,2400.9430116746225,11
3368.39700518358,1897.960405828082,85.80437962420297,100.0,10049.179880244044,6222.988178534329,2264.7933872487974,12
3233.0717673379468,1486.515928183262,78.59785128979829,100.0,656.3100805907495,11846.436848117646,2025.8027171252934,13
2361.213052482261,1223.5258982735377,83.21671159656145,100.0,51.336823254686244,10876.130130679569,1770.6337414202162,14
2036.8412824800198,905.0022231862931,91.66159177099918,100.0,6319.168066497676,8214.37647842971,1531.279846224238,15
1877.490925258844,747.1164600899519,96.9075557793514,100.0,16189.497672450203,5654.513100698553,1507.5359657678382,16
2155.2402043982675,385.83639084757397,92.83895621369093,100.0,6639.110216995095,8660.24425782721,1405.367950886368,17
1109.1500322877,10.990347389398266,100.0,100.0,10889.038350084154,8155.615536821788,1420.6230988259313,18
151.48698319115374,3570.0,100.0,100.0,4437.993675915466,9167.92118008775,1559.071140880017,19
698.1967566340936,3570.0,83.63154906809336,100.0,1037.338965235719,11550.530328319623,1734.051152587621,20
122.2922518928317,3570.0,100.0,100.0,10255.167694737382,6079.841975328469,1980.638826010203,21
963.3368657822348,3570.0,75.53971009061934,100.0,1407.635734565935,10491.093885944374,2038.8157706137536,22
831.8700799343305,3570.0,91.36094013163145,100.0,8388.352041942175,8684.236123498567,2100.792969208419,23
361.9646716797715,3570.0,93.48118302190933,100.0,14203.853088200143,5591.171402173533,2320.6110506477016,24
161.11818858148672,3570.0,90.29878165929104,100.0,11687.640276536333,6613.887509095469,2721.2463242003705,25
5413.0,3570.0,100.0,100.0,3849.5855013786563,10713.474731838896,3020.6996776329,26
271.9931038984578,3570.0,91.25342265110744,100.0,7149.797317581827,8019.998530694255,3249.671057758726,27
558.4695140316335,3570.0,93.22779216173875,100.0,12996.284672701147,4622.205968454086,3714.512060949067,28
5413.0,3570.0,100.0,100.0,18707.730894321416,4020.4937565911787,4068.604181649948,29
296.00111661876144,3570.0,100.0,100.0,2516.857558786574,11211.949608984736,4379.861135468962,30
578.7131377683372,3570.0,86.87831687620928,100.0,10191.598506741955,6809.7424520453615,4816.9990132048115,31
254.40040832095383,3570.0,86.58956305474221,100.0,12724.368534473868,5092.874882591973,5168.438909079849,32
1473.4386922460735,3570.0,100.0,100.0,17208.309585748666,3294.1141265375854,5641.763459660135,33
893.8245211280373,185.34120916587108,89.18631209249436,100.0,2005.015184127379,10932.575074227598,5949.754114276819,34
1334.2564534661378,579.9975484080187,72.09887489642435,100.0,19718.32079803983,1621.6241308946805,6361.238337797733,35
2193.9722206472866,853.7721141129505,62.39799786600005,100.0,1860.447602044728,11652.275513521567,6611.337505449753,36
