Casing Pressure (psi),Tubing Pressure (psi),Pump Fillage (%),Percent Run (%),Peak Load (lbs),Minimum Load (lbs),Fluid Load (lbs),time (hours)
6034.005833978849,5824.753003946216,24.982211437320448,100.0,7912.943268835146,7292.3248926056785,6609.8258269092785,0
6918.470545403323,5456.304402567818,28.172862611673793,100.0,2641.0633285626186,10689.086800027859,6307.612837413284,1
6150.491851705005,5192.199906884333,48.575858280557426,100.0,9083.017039054123,8276.592462878261,5748.764023962593,2
6615.917183416308,5220.454373764161,50.74319988442978,100.0,6913.245678957289,8694.183493781344,5250.94804306325,3
6150.318260091698,4937.031734943222,25.799087988818584,100.0,2316.513432187923,10666.045077843379,4768.418838937745,4
5724.128704669595,4556.580025418641,58.285383061261705,100.0,5035.903668655328,8059.244533477887,4364.279633292148,5
5217.158894771477,3963.4589353850793,42.407062146742845,100.0,3904.4686128819817,9955.374487749465,3909.324989769792,6
5149.674943937649,3788.2607643959636,53.29605457416361,100.0,12514.124447284466,5469.813082528882,3427.5390466134413,7
4688.5997864884175,3804.0576854749143,42.666059004544,100.0,1447.3635663723371,10603.162386244183,3181.5614176160707,8
4615.829174977765,3433.851758240403,37.7309413141911,100.0,1604.3656996547106,9784.994964150075,2768.4122773844574,9
4158.667167104166,3257.3104366957796,55.304221987878925,100.0,14221.375618895838,4814.544682745274,2463.2023978715197,10
3809.477733034039,3010.99208828225,85.5783187044163,100.0,2949.368904944443,9702.133172066573,2281.006261616364,11
3025.0383435641143,2694.5727994442923,93.26855612437393,100.0,16519.457472214286,3612.852767788191,2036.142994011715,12
3954.6011770302466,2269.9956197977467,76.86152050517634,100.0,7267.94122955237,8459.94064157235,1770.3969109503587,13
3229.7915242185845,2181.2103852367504,60.21641032564154,100.0,15180.124522625745,4403.222261754394,1686.9276877396605,14
3516.6112263021023,2187.54659058844,79.66626984078502,100.0,13125.53768891751,4487.846902388537,1579.125324414399,15
3380.360781693269,1881.9060074406589,84.48010485629244,100.0,9942.569080190966,8252.93107018303,1425.7886914845294,16
2238.881643006734,1860.73373689028,78.08165381762404,100.0,2642.4099657520396,11467.54503549508,1496.9070459369577,17
3204.511953457836,1444.75771624343,69.66399055851598,100.0,12435.24270341234,7049.353832479609,1677.0803177049747,18
3005.06161558666,1291.4138057138189,56.08304616472677,100.0,18955.258009779947,3886.920793782824,1770.1598734006047,19
2348.315366838081,804.5951535176719,65.55227109111566,100.0,3698.5633551459273,10980.827491437869,1876.7119531447906,20
1635.7443073963932,936.72515895572,70.63280013259997,100.0,13022.326995641468,6913.749925180096,2179.711297646284,21
1354.4461412471637,717.5038373365905,78.86357283006481,100.0,14764.223633939739,4314.9622225999055,2508.502238635172,22
1163.1426275451604,616.177607777633,100.0,100.0,1828.1652085847443,10475.62063608875,2844.8162924138996,23
1911.3559634103012,534.0755915050631,100.0,100.0,5364.855129075515,9970.299629823263,3034.946564734851,24
1732.7981940360087,306.5418123398149,92.31132917257008,100.0,15945.394082455334,5436.327628124236,3175.4696151699045,25
1406.1049119377049,637.0590624999313,73.21758681391262,100.0,770.9949066957299,11908.526910278344,3531.4833263147852,26
2553.362485396577,1029.6923352628846,95.04914102844428,100.0,8602.208477156495,6415.86051419714,3694.200919916255,27
1663.0608193745684,1239.5879812162266,84.25655049207967,100.0,8266.411772092455,7780.777085649276,4045.0007471566933,28
2319.1766393757866,989.5339906992467,96.46456200450413,100.0,2922.025143184026,9514.955904591925,4517.489879386607,29
2230.0501673053586,1108.9218894614469,65.46750752309202,100.0,6325.90306308362,9761.682331270564,4878.949028141107,30
2628.301939409036,937.867716800246,55.658273124022145,100.0,15323.939192496957,5217.125610888617,5195.132964076856,31
1677.995447116572,1093.6209639937733,98.95703488538436,100.0,99.43661936046456,11446.838720054233,5573.9914859986475,32
2768.8098142317594,965.6207235322345,56.14854779163213,100.0,18131.09329534702,3273.401463237305,6055.610656595909,33
2237.353105329224,1303.4908829180076,92.03709249096299,100.0,1593.8850913767833,11891.659843559672,6502.9649488653195,34
2122.1702111332197,1585.1310291349673,92.539996435924,100.0,7305.497964157095,8640.92840778749,6904.196997814142,35
3272.2674549073367,1799.6618324517858,86.84879128135196,100.0,2704.1531680225626,11651.431346307887,7130.753956319508,36
2356.00479928312,1855.2112811001962,93.16095087532037,100.0,9769.538533261031,8558.000968425984,7429.601273953513,37
2582.6812928832264,1971.9343068481062,93.71585137912159,100.0,240.8470364346238,11445.448506951125,7602.447045277383,38
3035.827540126744,2431.3649307618125,82.35506989435883,100.0,19996.333456851688,4094.0361647338627,7978.895833605897,39
3322.113441044169,2792.3373764572584,67.48248109069704,100.0,10497.67716502881,7569.159219635408,8103.37870485728,40
3215.5998949446334,2894.0814863886258,76.09114340105444,100.0,5508.194125268766,8609.429506256534,8372.579214492962,41
3010.6198323421268,2804.3633569922104,67.68999884809523,100.0,8626.043100076227,8114.290586477793,8740.40873912609,42
3530.4832238135878,2935.9579182249367,88.50318587600398,100.0,12473.71023981375,5575.333582613673,8820.449035774183,43
