Casing Pressure (psi),Tubing Pressure (psi),Pump Fillage (%),Percent Run (%),Peak Load (lbs),Minimum Load (lbs),Fluid Load (lbs),time (hours)
6164.904571054883,5727.1030978030485,42.053733026490875,100.0,2657.047718595209,10704.071366887947,6401.314492530071,0
6727.25072973208,5537.351033943357,35.31925969864439,100.0,16405.38099529362,3839.443304813776,5869.4052372352235,1
5745.399554617407,5540.943866882156,35.31128395669324,100.0,1923.5831140964187,11527.70476237578,5558.700900737086,2
5631.265753222041,5446.781177311389,64.37944122027594,100.0,7372.069530665208,9268.69821437673,5108.900806460725,3
6646.598786007253,5443.607099819283,51.51631027139816,100.0,11005.534717618695,6681.020477857878,4816.17701343483,4
5675.788072976535,4722.5777628604665,59.89680807465404,100.0,17446.340622848755,2788.289554375961,4291.285008215213,5
5797.394456366326,4575.607097992675,56.76426578673728,100.0,17739.01392395791,3828.4793639314057,3912.87093515243,6
5183.329523858587,4438.672690498832,49.48095140942433,100.0,16779.30263553941,5328.239837317035,3533.201989731977,7
4338.131310502093,3813.3751395500462,52.95893963491517,100.0,12064.147603945881,5351.628337440102,3127.151711281273,8
4234.5987673387735,3732.7821470417302,67.00443105827702,100.0,6448.690520812081,8044.429328578685,2712.234158984931,9
4745.699705012667,3212.8651776488814,58.79536466384249,100.0,9528.417660572311,7661.703733046336,2422.385158645304,10
4746.995997643315,3317.0462635762697,44.06582428509893,100.0,3300.6333305161693,8831.694511854208,2111.701037546394,11
3673.244714928046,3369.719759605944,43.92940335946409,100.0,15322.390350364809,3480.249825169611,1866.4319031086634,12
4671.95187064428,3338.719446920563,62.49344377776308,100.0,5864.023588625449,9699.304015870703,1627.523289794407,13
3643.417852763711,3244.905262973921,49.17876743450452,100.0,9038.630925438803,7826.0585736106505,1537.0707954922837,14
4515.591019138734,2832.831658323193,54.547576286163576,100.0,19842.315136732297,3909.1785692245307,1416.0664619831941,15
3091.633632488034,2718.7250115213546,59.7206438171891,100.0,4433.862817900825,10214.040732128273,1478.0102693206063,16
3121.0170512635523,2374.0907364708673,79.00523550994089,100.0,7222.700240576799,9534.360473261007,1482.2934437292824,17
2675.845994475392,2050.937303904515,72.37659441215135,100.0,8921.531499086961,7035.06670636973,1555.6748115445316,18
3551.2253687924494,2051.5944777171944,57.36341480173823,100.0,13922.689812350995,4093.810949393541,1650.2488263138885,19
2349.1339189085065,1749.555649599156,65.53883396970647,100.0,8774.02114179651,8651.49871713841,1856.1586700848584,20
3297.9027067712177,1573.1885707852407,75.58261704609926,100.0,19630.341952566192,3220.1934708550357,1937.2546028433062,21
3045.8087193615634,1362.3174218580452,94.46225415627626,100.0,7457.842040205561,9592.273825354509,2127.2432874890383,22
1419.5067431645348,971.9251655536391,75.62140758262004,100.0,18664.479778451718,4557.112590665831,2394.973138294469,23
1137.9966505318953,789.321264551867,82.1314253816998,100.0,13980.711267397744,6626.779514413352,2667.052228280676,24
1856.248163031164,650.6927556174533,94.7844485341217,100.0,7.335450214780437,10480.693304415594,2888.42048008416,25
2400.927713515524,938.0751008807274,95.73221847800923,100.0,18275.60189923558,2499.0841727922266,3136.4909534689,26
2215.654973216115,601.0824856206418,82.70808121607837,100.0,4874.070947021921,9968.8774162373,3387.720604710593,27
2575.740779320575,951.5377072175188,58.44060977110506,100.0,8681.839199189339,7450.832529136199,3604.91256275181,28
1900.508157983022,683.4474609401868,87.636118475735,100.0,14324.033101519715,5846.098332949531,3875.7597483173777,29
1921.1556287462854,901.8530780815336,100.0,100.0,1991.6185367671167,9626.163777226408,4390.403657933606,30
1853.0208229943555,1232.2624164733597,73.33345818154626,100.0,16648.274218865554,3544.187673585618,4905.022892644487,31
2683.587692163627,1462.6446513358233,69.6506213515103,100.0,2650.0510005023093,9210.06461844034,5272.519141587633,32
1482.2078916019518,1125.790525588598,92.56926182800548,100.0,6906.980301127133,8720.381556846776,5718.803111404121,33
2678.379760948548,1101.0070744955092,93.52459428636016,100.0,3098.351391611167,9592.64961143938,6058.170896094005,34
2372.7173565140183,858.0846999776368,100.0,100.0,16785.275962549265,3238.5254640050807,6545.382617985949,35
1968.8926216879972,778.7147879595132,91.67556806237741,100.0,8411.52144000569,6850.1033556471275,6937.054333148039,36
1288.7910191398068,620.3449730703142,87.61063769456322,100.0,5714.395910451133,8111.8741993925,7382.014898242373,37
2644.8880341892686,1029.750936439963,68.94873359264949,100.0,8215.40967525873,9323.773801423567,7853.409110777663,38
2147.311084067847,1502.1818279079152,88.505451884278,100.0,6370.925407973235,8256.739837742949,8304.753001177307,39
2107.894697543461,1434.489036032268,99.73182899728481,100.0,956.6666942487867,10407.686019413059,8733.200140735968,40
2215.80546296505,1342.1844745786384,71.28924642665628,100.0,14956.88236331446,5964.048094369808,9179.455800424286,41
2002.2132461886013,1385.9282100416067,100.0,100.0,7563.715673272657,9333.080490246035,9324.453016578747,42
2273.5663785424736,1323.2771690140498,78.73804179924011,100.0,6759.428303557007,7896.085830174003,9477.637244860962,43
2768.665235258021,1769.4638556460022,58.21323569574624,100.0,6187.549232107627,8200.61822940849,9666.457738871262,44
2707.9845526698073,2199.2017471481554,64.00276281215477,100.0,2468.1936869617302,11635.842453032956,9845.994303031403,45
3369.6258713906423,2507.2359466027415,48.79998628647856,100.0,19951.44297675322,1750.0287279686347,10039.135174176929,46
3840.5228423351305,2487.052824180613,52.178851417583964,100.0,548.3422603608412,11628.471574740048,10201.135585726788,47
4315.10244034947,3047.656907672082,51.38550936392579,100.0,18889.47136059854,3120.2670773735617,10165.755470913564,48
4289.28231011576,2822.9680045350137,54.473842595007746,100.0,8484.560225271895,6975.921676451708,10190.593429379776,49
3097.8535191346696,2848.5258182652856,76.64926823049777,100.0,4326.947347446617,10434.807875318145,10271.408351525633,50
5117.983191139487,3604.5713386060856,63.57330084011667,100.0,13192.657148678742,4687.985122012249,10266.104329867148,51
4189.079516441567,4014.2376170424577,71.01490115616025,100.0,14554.5680020817,5319.931794130605,10126.136150776218,52
5355.37219276486,4897.147591197881,25.84232278297089,100.0,12062.354380226478,6007.776401901762,10185.14597471969,53
4716.629408238724,4256.172302315752,58.600445786166354,100.0,2690.057720857066,9156.969372516542,10100.530233949748,54
5313.400758374454,4857.597602655222,25.901598545530778,100.0,11802.657679920443,5428.308227804969,9890.881966238692,55
6714.088215323312,5206.1085445269955,16.850562155418814,100.0,10540.130055023152,7567.928498231723,9749.598874436377,56
4566.3748886741705,4242.8466585877795,34.05665669942035,100.0,7701.213747031921,9080.959092676267,9740.673084177386,57
6607.211100332946,5297.45822118827,32.821330236647306,100.0,13169.630032802765,4900.9277506603385,9630.167578965988,58
6079.962849482713,4795.481722017554,37.1581462609896,100.0,10176.604576720501,6095.336894151615,9486.128708714556,59
6786.004053673584,5922.457510371488,39.537903056962364,100.0,4042.461079757713,9089.706140186316,9490.256008034956,60
6719.03335347652,6471.9866073137055,37.5868938699725,100.0,18088.330389837618,5003.722537314697,9531.536806870312,61
6909.8829668851,6945.104963314705,11.556856850754574,100.0,10990.58515345481,6451.959192856372,9360.459511669429,62
7644.973651087518,7165.187612676408,26.543869122523617,100.0,3453.0603891557175,11251.378825498003,9219.42379025818,63
7570.62997720867,6834.037698634704,3.112482454477643,100.0,14010.91498208002,6734.148975063561,9339.018711211786,64
8079.627258173736,7282.2149878784785,10.926232427587246,100.0,6456.901237485801,8273.760326610105,9439.617378094266,65
6924.541043758943,6670.248385765522,24.18907548615936,100.0,14710.707733397707,3922.9240894627396,9410.632884572271,66
7354.379365267686,6162.69908359125,14.308526367404266,100.0,7831.027265396187,7593.315766724539,9275.809999106528,67
7347.911308077866,6539.34797946203,37.53791368975291,100.0,2090.102295540024,11105.893684609999,9404.624196196035,68
7341.570443465993,6261.329575908498,1.0940337835166059,100.0,4778.85961734662,8167.867202845726,9309.56670588432,69
6465.411293584995,6074.836932071122,16.587553244603747,100.0,2555.5733289483705,9461.567593561027,9344.71571082126,70
5892.404296878525,5648.708212244346,35.226780123434445,100.0,15472.790670280729,5859.519398993377,9451.413686614957,71
5911.894536472413,5064.174439805208,34.15503755248254,100.0,14482.802662846516,5167.118776212846,9315.738337030329,72
5091.257327444063,4808.973528955933,48.088621066478154,100.0,4382.264919793739,8261.307159412007,9280.345902822204,73
6577.554590258779,5030.119385796581,20.036085256431903,100.0,1807.7346690338427,10146.29030368712,9327.288411707576,74
6217.286428868565,5977.090835222047,56.42691888724721,100.0,15537.954232597178,3548.9368976107035,9406.581257233538,75
6451.30055301684,4892.966854745044,30.583424444473494,100.0,14646.875620154726,6137.914453646258,9419.946782793077,76
6941.358803115664,5632.240958576131,20.802780319056847,100.0,14961.688315635321,5612.320257251857,9459.262208089058,77
5789.741176180348,5072.771652320792,25.347511237033395,100.0,10524.947124077313,5823.755144965119,9345.235646135041,78
5858.311770467525,5602.114315552548,30.564262527444033,100.0,7038.483186044171,8121.4975831682605,9375.697359927184,79
6665.866450934432,5807.019495902565,17.87563066414388,100.0,7056.495682531674,9801.181730381793,9347.400545924202,80
6728.3802996076765,5649.390964407435,33.4325071093927,100.0,19366.673841799082,1748.0372183936165,9498.73548702127,81
5538.894517179836,4708.178514794398,62.50690972813757,100.0,11111.48857682881,7221.957228624329,9597.845165715384,82
6222.144130731727,5043.915396108841,17.05146108338473,100.0,18505.743236378687,2566.227530255551,9683.814149623075,83
5156.723730961553,4912.579983797541,28.861684206171503,100.0,5617.823870769136,9740.535336316065,9831.015715357298,84
5678.710515776475,4582.162212579216,30.968876626392138,100.0,6443.596991578555,8685.044857739269,9892.689742827431,85
5093.477053596634,4407.367188870429,57.63634366302175,100.0,1642.0689912725607,11811.027068557774,10070.01047792692,86
5875.940596338062,5101.944612101535,36.90803824136407,100.0,9867.384472128937,6025.37491019343,10258.990658765408,87
5551.915811050837,5521.007399462781,61.54853140034778,100.0,10593.33387940056,8216.61397019429,10258.244961668433,88
5787.928236578739,4461.31685102153,28.50806123700054,100.0,2385.2624356977612,11320.813913119693,10392.024178896983,89
4551.903345169047,4018.372109317457,74.99775144989135,100.0,17488.534020929026,5242.502461368792,10327.86987977671,90
4085.6805419644797,3857.192233518074,78.78461364744314,100.0,11000.066461259277,6085.287363301133,10345.400357774733,91
3897.644064795603,3628.408497110841,81.2546152269608,100.0,2379.8113196159875,10387.127814181706,10304.30559011571,92
5344.800355780426,4296.951454885202,43.37732022268408,100.0,7688.197231436575,8707.381462128254,10124.192179086156,93
5403.626998992824,4790.623093277166,40.426700385284384,100.0,4660.382117579065,8226.971333552154,10006.642915097094,94
5871.144303290261,4498.126329781463,42.89965119520281,100.0,3942.887577648413,9791.467244778376,10093.915350178992,95
4285.13627890658,3867.762929332892,79.32104187692542,100.0,17297.457377541188,4575.344198253698,10216.349179335799,96
4973.523675365392,4265.994053940375,60.79605093178725,100.0,10570.153714230195,7586.642983995577,10110.030551717784,97
4613.650183295006,3735.4063757967137,41.204271043747084,100.0,5358.9157491903115,8039.592249392322,10146.335623908468,98
3836.5244192254245,3471.779625548721,49.46315646450509,100.0,9330.712659090537,8510.995618103181,9999.374685315692,99
4762.533982008582,4300.51094477062,73.57735620462506,100.0,105.88050743727928,12047.590606985665,9995.608708683207,100
5739.288706409667,4435.182991123813,23.448113842118346,100.0,10441.46881306505,7582.639357456875,10102.087147315377,101
5372.974489346586,5259.58584143068,29.282441833959957,100.0,10618.240886840855,6009.359561470256,10058.166940723178,102
6944.537714285587,5426.035288801204,24.65761276525869,100.0,6779.137922984984,8615.589873802342,9983.454477689273,103
5359.724411131559,5158.803307113995,35.972012969752406,100.0,11244.533232687729,5817.949229072047,9776.061759434162,104
6526.561701628288,5227.068921009174,37.635566765706024,100.0,19105.800820682703,4032.499654940909,9744.566133257935,105
6167.407285375592,4898.705109114529,18.104999069608557,100.0,1281.2789979934691,11250.48122588222,9599.593001516088,106
6803.989346250617,5453.394714762011,42.9193482886591,100.0,16581.775978958805,4660.868059099278,9625.558115488044,107
6092.856966581872,5230.189568036509,56.6612973676782,100.0,10117.564078608795,8213.697108887596,9728.406507376363,108
5216.366038025434,5067.250877567993,68.70801307177926,100.0,6914.077630777822,7677.086498694839,9564.768052749514,109
6201.890289251769,5181.463560724617,21.379915395256678,100.0,8377.136430948403,7633.665243315277,9517.997290257023,110
6710.423062860849,5622.115871976244,9.73020551608478,100.0,14127.91363896048,5001.884821999537,9383.148991137437,111
6683.477245409352,5568.04263905038,31.947143205377305,100.0,10547.1413211381,5769.783867949576,9459.271639475013,112
6275.629690124994,5648.462027586008,44.04929160185492,100.0,743.7125320191518,11868.148442266363,9446.226520748045,113
6635.594972819541,5509.800561706566,29.14768717826508,100.0,12813.735613091227,6299.334703875439,9417.191183441593,114
5734.6545013095565,4770.189975207744,41.373421715031455,100.0,4577.154453563683,8316.114873913506,9518.913254190215,115
5330.028596001086,4155.965356550518,29.821416643909444,100.0,11522.942861549582,6107.292112679715,9401.945813985385,116
4385.184191914495,4051.4823250424097,39.678374355206856,100.0,11945.01527451958,5644.764898725807,9401.550083826069,117
6345.864086304636,4999.026620746608,53.72444537507766,100.0,3153.697125373125,8744.951100946715,9560.823446161168,118
4568.187500255108,4186.8433469054335,44.319989546304555,100.0,1806.8304035895167,10725.927860992007,9447.831079017062,119
5503.63371167187,4276.418251695088,34.54231242772048,100.0,6998.932378274825,9316.93714861791,9311.59770898335,120
5539.433569697554,4056.496376856861,37.66329801159607,100.0,16751.364332547942,4523.2334244426975,9203.399125635928,121
4478.047712585105,3325.116331766996,37.69289895597611,100.0,17397.807526258508,3199.3032647338355,9212.89205280544,122
5693.957678485416,4363.183339716444,25.34685156738204,100.0,8978.838923565865,6259.255462837393,9318.88990607561,123
5893.688894560361,4498.544910108922,43.665281795476034,100.0,2166.14175518574,10088.214589418421,9347.159931313354,124
4403.784958150961,3837.2064231686495,38.482900393454955,100.0,12407.427459208535,5921.714356374897,9242.04934992338,125
4419.297107766352,3948.5809191080693,50.72749451145071,100.0,10656.669364180276,6909.199943715473,9193.313379009132,126
5640.540196225976,4738.63033654915,64.21254199063524,100.0,18077.836351736925,3252.72268808974,9220.03396936247,127
4533.303981587036,4350.022175911949,69.29441324254918,100.0,7585.308418214906,8228.588508374654,9134.05453315595,128
4990.423998184179,3841.7117313565354,61.32913589554247,100.0,9126.46900128525,7411.272261143615,9041.941722865835,129
4883.100184678149,3310.750299878219,46.05142569886444,100.0,16719.182352637534,4271.579306328305,8986.988245382941,130
4458.228110735723,3655.9686972122886,71.57307110665425,100.0,10766.542713794073,6970.959265592261,9087.58862947102,131
4747.850313597966,3885.536143485178,66.83110876998427,100.0,2039.6399645321826,11100.830319591783,9173.92416972238,132
5776.841025114251,4489.219065601579,56.52649998645171,100.0,2714.733453270839,8879.056120313051,9238.158162780892,133
4575.231472408674,3984.2949878975755,64.884667672424,100.0,4826.783000890496,9406.958093613635,9400.887554333365,134
6047.0944339642165,4646.941193687415,35.79059331774859,100.0,2769.737695668526,10541.05840421289,9499.276237210688,135
